pair_id	chrom	propensity_X	interior_len_bp	gene	gene_type	ClinGen_HI	ClinGen_TS	HPO_n_diseases	HPO_top_disease	ClinVar_n_phenotypes
NAHR_01351_chr16_69M	chr16	4.420	4427375	ENSG00000275236	lncRNA			0		0
NAHR_01351_chr16_69M	chr16	4.420	4427375	PSMD7	protein_coding			0		0
NAHR_01351_chr16_69M	chr16	4.420	4427375	ENSG00000259972	lncRNA			0		0
NAHR_01351_chr16_69M	chr16	4.420	4427375	PCHILR	lncRNA			0		0
NAHR_01351_chr16_69M	chr16	4.420	4427375	ENSG00000290890	lncRNA			0		0
NAHR_01351_chr16_69M	chr16	4.420	4427375	ENSG00000261079	lncRNA			0		0
NAHR_01351_chr16_69M	chr16	4.420	4427375	NPIPB15	protein_coding			0		0
NAHR_01352_chr16_69M	chr16	4.430	193740	PDXDC2P-NPIPB14P	lncRNA			0		0
NAHR_01352_chr16_69M	chr16	4.430	193740	ENSG00000291265	lncRNA			0		0
NAHR_01352_chr16_69M	chr16	4.430	193740	MIR1972-2	miRNA			0		0
NAHR_01352_chr16_69M	chr16	4.430	193740	PDPR	protein_coding			0		0
NAHR_01352_chr16_69M	chr16	4.430	193740	ENSG00000247228	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	PDXDC2P-NPIPB14P	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000291265	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	MIR1972-2	miRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	PDPR	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000247228	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	CLEC18C	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	SMG1P7	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000291219	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	EXOSC6	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	AARS1	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	189	HP:0100275:Diffuse cerebellar atrophy	14
NAHR_01353_chr16_69M	chr16	4.222	4381391	DDX19B	protein_coding			0		1
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260537	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	DDX19A-DT	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	DDX19A	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000285710	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ST3GAL2	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260111	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	FCSK	protein_coding			25	HP:0001274:Agenesis of corpus callosum	6
NAHR_01353_chr16_69M	chr16	4.222	4381391	COG4	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	91	HP:0011833:Overhanging nasal tip	8
NAHR_01353_chr16_69M	chr16	4.222	4381391	SF3B3	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	IL34	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	MTSS2	protein_coding			16	HP:0000648:Optic atrophy	5
NAHR_01353_chr16_69M	chr16	4.222	4381391	VAC14	protein_coding			109	HP:0006710:Aplasia/Hypoplasia of the clavicles	4
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260156	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	VAC14-AS1	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	HYDIN	protein_coding			60	HP:0030680:Abnormal cardiovascular system morphology	5
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000259833	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000259798	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	CMTR2	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261260	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	CALB2	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	LINC02136	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	TLE7	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ZNF23	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261611	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000247324	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ZNF19	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260520	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	CHST4	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260015	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	TAT-AS1	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	TAT	protein_coding			24	HP:0007957:Corneal opacity	2
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260593	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	MARVELD3	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	PHLPP2	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260185	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261513	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260612	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	AP1G1	protein_coding			42	HP:0004626:Lumbar scoliosis	6
NAHR_01353_chr16_69M	chr16	4.222	4381391	ATXN1L	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	IST1	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ZNF821	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261765	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	PKD1L3	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	DHODH	protein_coding	Gene Associated with Autosomal Recessive Phenotype	No Evidence for Triplosensitivity	40	HP:0030680:Abnormal cardiovascular system morphology	2
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000289937	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	TXNL4B	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	HP	protein_coding			0		3
NAHR_01353_chr16_69M	chr16	4.222	4381391	HPR	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260252	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	DHX38	protein_coding			38	HP:0030610:Photoreceptor outer segment loss on macular OCT	4
NAHR_01353_chr16_69M	chr16	4.222	4381391	PMFBP1	protein_coding			8	HP:0012207:Reduced sperm motility	2
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261673	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	LINC01572	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260664	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ZFHX3-AS1	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000279206	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ZFHX3	protein_coding			15	HP:0003487:Babinski sign	11
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000259209	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000272330	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000271009	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	HCCAT5	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000284675	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261227	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	LOHAN2	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000260848	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000283457	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000259817	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	PSMD7-DT	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261248	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000275236	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	PSMD7	protein_coding			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000259972	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	PCHILR	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000290890	lncRNA			0		0
NAHR_01353_chr16_69M	chr16	4.222	4381391	ENSG00000261079	lncRNA			0		0
NAHR_01354_chr16_70M	chr16	3.610	197288	PDXDC2P-NPIPB14P	lncRNA			0		0
NAHR_01354_chr16_70M	chr16	3.610	197288	ENSG00000291265	lncRNA			0		0
NAHR_01354_chr16_70M	chr16	3.610	197288	MIR1972-2	miRNA			0		0
NAHR_01354_chr16_70M	chr16	3.610	197288	PDPR	protein_coding			0		0
NAHR_01354_chr16_70M	chr16	3.610	197288	ENSG00000247228	lncRNA			0		0
NAHR_01354_chr16_70M	chr16	3.610	197288	CLEC18C	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	PDPR	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000247228	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	CLEC18C	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	SMG1P7	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000291219	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	EXOSC6	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	AARS1	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	189	HP:0100275:Diffuse cerebellar atrophy	14
NAHR_01355_chr16_70M	chr16	4.423	4418283	DDX19B	protein_coding			0		1
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260537	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	DDX19A-DT	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	DDX19A	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000285710	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ST3GAL2	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260111	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	FCSK	protein_coding			25	HP:0001274:Agenesis of corpus callosum	6
NAHR_01355_chr16_70M	chr16	4.423	4418283	COG4	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	91	HP:0011833:Overhanging nasal tip	8
NAHR_01355_chr16_70M	chr16	4.423	4418283	SF3B3	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	IL34	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	MTSS2	protein_coding			16	HP:0000648:Optic atrophy	5
NAHR_01355_chr16_70M	chr16	4.423	4418283	VAC14	protein_coding			109	HP:0006710:Aplasia/Hypoplasia of the clavicles	4
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260156	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	VAC14-AS1	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	HYDIN	protein_coding			60	HP:0030680:Abnormal cardiovascular system morphology	5
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000259833	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000259798	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	CMTR2	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261260	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	CALB2	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	LINC02136	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	TLE7	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ZNF23	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261611	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000247324	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ZNF19	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260520	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	CHST4	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260015	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	TAT-AS1	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	TAT	protein_coding			24	HP:0007957:Corneal opacity	2
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260593	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	MARVELD3	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	PHLPP2	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260185	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261513	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260612	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	AP1G1	protein_coding			42	HP:0004626:Lumbar scoliosis	6
NAHR_01355_chr16_70M	chr16	4.423	4418283	ATXN1L	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	IST1	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ZNF821	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261765	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	PKD1L3	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	DHODH	protein_coding	Gene Associated with Autosomal Recessive Phenotype	No Evidence for Triplosensitivity	40	HP:0030680:Abnormal cardiovascular system morphology	2
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000289937	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	TXNL4B	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	HP	protein_coding			0		3
NAHR_01355_chr16_70M	chr16	4.423	4418283	HPR	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260252	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	DHX38	protein_coding			38	HP:0030610:Photoreceptor outer segment loss on macular OCT	4
NAHR_01355_chr16_70M	chr16	4.423	4418283	PMFBP1	protein_coding			8	HP:0012207:Reduced sperm motility	2
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261673	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	LINC01572	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260664	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ZFHX3-AS1	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000279206	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ZFHX3	protein_coding			15	HP:0003487:Babinski sign	11
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000259209	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000272330	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000271009	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	HCCAT5	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000284675	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261227	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	LOHAN2	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000260848	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000283457	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000259817	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	PSMD7-DT	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261248	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000275236	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	PSMD7	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000259972	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	PCHILR	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000290890	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261079	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	NPIPB15	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	CLEC18B	protein_coding			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	ENSG00000261170	lncRNA			0		0
NAHR_01355_chr16_70M	chr16	4.423	4418283	GLG1	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	PDPR	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000247228	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	CLEC18C	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	SMG1P7	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000291219	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	EXOSC6	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	AARS1	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	189	HP:0100275:Diffuse cerebellar atrophy	14
NAHR_01356_chr16_70M	chr16	4.513	4182053	DDX19B	protein_coding			0		1
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260537	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	DDX19A-DT	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	DDX19A	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000285710	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ST3GAL2	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260111	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	FCSK	protein_coding			25	HP:0001274:Agenesis of corpus callosum	6
NAHR_01356_chr16_70M	chr16	4.513	4182053	COG4	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	91	HP:0011833:Overhanging nasal tip	8
NAHR_01356_chr16_70M	chr16	4.513	4182053	SF3B3	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	IL34	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	MTSS2	protein_coding			16	HP:0000648:Optic atrophy	5
NAHR_01356_chr16_70M	chr16	4.513	4182053	VAC14	protein_coding			109	HP:0006710:Aplasia/Hypoplasia of the clavicles	4
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260156	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	VAC14-AS1	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	HYDIN	protein_coding			60	HP:0030680:Abnormal cardiovascular system morphology	5
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000259833	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000259798	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	CMTR2	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000261260	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	CALB2	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	LINC02136	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	TLE7	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ZNF23	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000261611	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000247324	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ZNF19	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260520	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	CHST4	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260015	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	TAT-AS1	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	TAT	protein_coding			24	HP:0007957:Corneal opacity	2
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260593	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	MARVELD3	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	PHLPP2	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260185	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000261513	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260612	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	AP1G1	protein_coding			42	HP:0004626:Lumbar scoliosis	6
NAHR_01356_chr16_70M	chr16	4.513	4182053	ATXN1L	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	IST1	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ZNF821	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000261765	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	PKD1L3	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	DHODH	protein_coding	Gene Associated with Autosomal Recessive Phenotype	No Evidence for Triplosensitivity	40	HP:0030680:Abnormal cardiovascular system morphology	2
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000289937	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	TXNL4B	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	HP	protein_coding			0		3
NAHR_01356_chr16_70M	chr16	4.513	4182053	HPR	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260252	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	DHX38	protein_coding			38	HP:0030610:Photoreceptor outer segment loss on macular OCT	4
NAHR_01356_chr16_70M	chr16	4.513	4182053	PMFBP1	protein_coding			8	HP:0012207:Reduced sperm motility	2
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000261673	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	LINC01572	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260664	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ZFHX3-AS1	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000279206	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ZFHX3	protein_coding			15	HP:0003487:Babinski sign	11
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000259209	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000272330	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000271009	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	HCCAT5	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000284675	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000261227	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	LOHAN2	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000260848	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000283457	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000259817	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	PSMD7-DT	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000261248	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000275236	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	PSMD7	protein_coding			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	ENSG00000259972	lncRNA			0		0
NAHR_01356_chr16_70M	chr16	4.513	4182053	PCHILR	lncRNA			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	SMG1P7	lncRNA			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	ENSG00000291219	lncRNA			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	EXOSC6	protein_coding			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	AARS1	protein_coding	No Evidence for Haploinsufficiency	No Evidence for Triplosensitivity	189	HP:0100275:Diffuse cerebellar atrophy	14
NAHR_01357_chr16_70M	chr16	4.542	4188053	DDX19B	protein_coding			0		1
NAHR_01357_chr16_70M	chr16	4.542	4188053	ENSG00000260537	protein_coding			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	DDX19A-DT	lncRNA			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	DDX19A	protein_coding			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	ENSG00000285710	lncRNA			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	ST3GAL2	protein_coding			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	ENSG00000260111	lncRNA			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	FCSK	protein_coding			25	HP:0001274:Agenesis of corpus callosum	6
NAHR_01357_chr16_70M	chr16	4.542	4188053	COG4	protein_coding	Gene Associated with Autosomal Recessive Phenotype	Not yet evaluated	91	HP:0011833:Overhanging nasal tip	8
NAHR_01357_chr16_70M	chr16	4.542	4188053	SF3B3	protein_coding			0		0
NAHR_01357_chr16_70M	chr16	4.542	4188053	IL34	protein_coding			0		0
